禁见	988	禁止会见	3	329.3333333333333
禁赛	9436	禁止参赛	45	209.6888888888889
禁销	92	禁止销售	590	0.15593220338983052
禁飞	3091	禁止飞行	36	85.86111111111111
福影	10	福建电影制片厂	25	0.4
福铁	530	福州铁路	136	3.8970588235294117
私企	1897	私营企业	14994	0.1265172735760971
私倒	28	私人倒买倒卖	1	28.0
私学	89	私立学校	1798	0.04949944382647386
私宅	655	私人住宅	1183	0.5536770921386306
私小	66	私立小学	99	0.6666666666666666
私房	1419	私人住房	104	13.64423076923077
私烟	483	走私香烟	619	0.7802907915993538
私物	450	私人物品	457	0.9846827133479212
私财	613	私人财产	620	0.9887096774193549
私货	891	走私货品	46	19.369565217391305
私铁	5	私营铁路公司	6	0.8333333333333334
科仪	171	科学仪器	826	0.20702179176755447
科协	4209	科学技术协会	1018	4.134577603143418
科国	1969	科威特国	1039	1.8950914340712224
科幻	3655	科学幻想	92	39.72826086956522
科技	486336	科学技术	33888	14.351274787535411
科教	15623	科学和教育	192	81.36979166666667
科普	20880	科学普及	608	34.3421052631579
科研	135014	科学研究	21966	6.146499135026859
科社	97	科学社会主义	1164	0.08333333333333333
科管	326	科学管理	3929	0.0829727666072792
科考	7393	科学考察	4686	1.5776781903542467
科艺	177	科学和艺术	144	1.2291666666666667
租管	96	租金管制	8	12.0
积案	1758	积压的案件	10	175.8
程控	6386	程序控制	198	32.25252525252525
税利	1918	税收和利润	18	106.55555555555556
税制	9566	税收制度	1309	7.307868601986249
税基	1298	课税基础	6	216.33333333333334
税干	88	税务干部	562	0.15658362989323843
税控	472	税收控制	4	118.0
税改	4579	税务制度改革	3	1526.3333333333333
税检	84	税收检查	125	0.672
税率	23567	税收的比率	3	7855.666666666667
税票	402	税收票证	9	44.666666666666664
税警	86	税务警察	47	1.8297872340425532
税银	46	税务银行	5	9.2
究办	1057	追究惩办	1	1057.0
空乘	811	航空乘务	24	33.791666666666664
空司	457	空军司令部	684	0.6681286549707602
空基	920	空中基地	5	184.0
空大	1677	台湾空中大学	22	76.22727272727273
空姐	4767	空中小姐	175	27.24
空战	2689	空中作战	423	6.356973995271868
空投	3468	空中投送	83	41.78313253012048
空政	832	空军政治部	361	2.3047091412742384
空港	2826	航空港	1055	2.6786729857819904
空爆	454	空中爆炸	220	2.0636363636363635
空管	4361	空中交通管理	349	12.495702005730658
空调	33599	空气调节	144	233.32638888888889
空距	30	空中距离	99	0.30303030303030304
空运	10072	航空运输	7766	1.2969353592583055
空驶	262	空车行驶	5	52.4
突审	415	突击审讯	72	5.763888888888889
立委	38894	立法委员会委员	34	1143.9411764705883
立审	1117	立案审查	439	2.5444191343963554
立局	230	立法局	1528	0.1505235602094241
竞体	100	竞技体育	5833	0.01714383679067375
竞叫	39	竞相叫价	3	13.0
竞投	1664	竞相投标	13	128.0
竞标	5532	竞争投标	14	395.14285714285717
竞销	219	竞争销售	5	43.8
童军	842	童子军	406	2.0738916256157633
童房	177	儿童睡房	1	177.0
童星	513	儿童电影明星	1	513.0
童装	1299	儿童服装	219	5.931506849315069
答询	679	答复质询	25	27.16
策励	15	鞭策鼓励	8	1.875
筛汰	1	筛选淘汰	12	0.08333333333333333
筹办	12769	筹备举办	43	296.95348837209303
筹委	9639	筹备委员会委员	78	123.57692307692308
筹展	60	筹备展出	5	12.0
筹拍	473	筹划拍摄	33	14.333333333333334
筹组	3057	筹备组织	119	25.689075630252102
筹资	11905	筹集资金	5696	2.090063202247191
签令	9	签署命令	2192	0.004105839416058394
签约	39524	签订契约	33	1197.6969696969697
简办	157	简单办理	4	39.25
简评	97	简要评论	5	19.4
管养	262	管理和养护	33	7.9393939393939394
管协	355	香港管理专业协会	35	10.142857142857142
管城	793	管理城市	203	3.9064039408866993
管委	10359	管理委员会	8169	1.2680866691149468
管护	2601	管理和保护	437	5.951945080091533
管输	578	管道输送	350	1.6514285714285715
箱管	44	国际集装箱管理	1	44.0
篮协	2815	篮球协会	1329	2.1181339352896913
篮总	327	香港篮球总会	42	7.785714285714286
篮管	1548	篮球管理	93	16.64516129032258
篮联	315	篮球联合会	223	1.4125560538116593
篮赛	292	篮球赛	2386	0.12238055322715842
米毒	6	米开朗基罗病毒	1	6.0
粪管	11	粪便管理	17	0.6470588235294118
粮仓	2786	粮食仓库	100	27.86
粮价	9163	粮食价格	5524	1.6587617668356263
粮企	164	粮食企业	2007	0.0817140009965122
粮农	2443	粮食农业	10	244.3
粮市	172	粮食市场	3157	0.05448210326259107
粮援	225	粮食援助	1737	0.12953367875647667
粮播	236	粮食播种	1255	0.18804780876494023
粮改	544	粮食购销体制改革	79	6.886075949367089
粮校	9	粮食学校	8	1.125
粮棉	2944	粮食和棉花	72	40.888888888888886
粮站	1098	粮油管理站	1	1098.0
粮经	273	粮食经济	41	6.658536585365853
粮菜	130	粮食和蔬菜	128	1.015625
粮贴	4	粮食补贴	243	0.01646090534979424
粮贸	83	粮食贸易	243	0.34156378600823045
粮运	103	粮食运输公司	1	103.0
精仪	27	精密仪器	799	0.03379224030037547
精油	386	香精油	64	6.03125
精研	200	精心研究	202	0.9900990099009901
索偿	924	索取赔偿金	5	184.8
索费	104	索取费用	17	6.117647058823529
索贿	2040	索取贿赂	146	13.972602739726028
索赔	9203	索取赔偿	107	86.00934579439253
累亏	10	累计亏损	895	0.0111731843575419
纠弹	20	纠举弹劾	3	6.666666666666667
纠风	6213	纠正行业不正之风	757	8.207397622192866
红会	467	红十字会	25994	0.017965684388705085
红属	14	红军家属	29	0.4827586206896552
红馆	282	香港红勘体育馆	3	94.0
红高	780	红色高棉	380	2.0526315789473686
纤检	63	纤维检测	1	63.0
纪特	191	纪念特种	2	95.5
纪监	191	纪律监督	122	1.5655737704918034
纯善	28	纯朴善良	60	0.4666666666666667
纳指	1578	纳斯达克综合指数	4161	0.37923576063446285
纺企	507	纺织企业	2035	0.24914004914004914
纺品	116	纺织品	14078	0.00823980679073732
纺工	129	纺织工业	3052	0.042267365661861074
纺机	634	纺织机械	914	0.6936542669584245
纺校	1	纺织工业学校	17	0.058823529411764705
纺针	34	纺织针织	4	8.5
纺院	42	纺织工业学院	1	42.0
线损	318	线路损耗	26	12.23076923076923
组办	8670	组织承办	88	98.52272727272727
组委	71390	组织委员会委员	14	5099.285714285715
组屋	6013	组合房屋	5	1202.6
组工	3556	组织工作	9227	0.38539070120299124
组派	765	组织派遣	235	3.25531914893617
组训	2748	组织训练	848	3.240566037735849
组设	677	组织设立	210	3.223809523809524
组队	3725	组成代表队	20	186.25
绍酒	19	绍兴酒	99	0.1919191919191919
绍鸭	2	绍兴麻鸭	2	1.0
经合	5607	经济合作	49270	0.113801501928151
经商	12964	经营商业	82	158.09756097560975
经委	2127	经济委员会	2455	0.8663951120162933
经审	10282	经济审查	14	734.4285714285714
经建	8452	经济建设	41505	0.20363811588965186
经技	258	经济与技术	364	0.7087912087912088
经援	576	经济援助	3808	0.15126050420168066
经改	2534	经济体制改革	7680	0.3299479166666667
经检	5527	经济检察	36	153.52777777777777
经监	415	经济监察	6	69.16666666666667
经研	2476	经济研究	14773	0.16760305963582212
经管	1981	经济管理	5891	0.3362756747581056
经警	1575	经济警察	96	16.40625
经贸	153460	经济贸易	7939	19.329890414409874
经院	747	经济学院	3870	0.1930232558139535
绒癌	18	绒毛膜癌	10	1.8
结案	6001	结束案件	9	666.7777777777778
结脑	5	结核性脑膜炎	23	0.21739130434782608
结防	118	结核病防治	564	0.20921985815602837
统供	414	统一供应	144	2.875
统保	1673	统一保险	48	34.854166666666664
统分	2085	统一分配	243	8.580246913580247
统发	4775	统一发布	385	12.402597402597403
统战	12963	统一战线	8952	1.4480563002680966
统招	675	统一招生	336	2.0089285714285716
统整	899	统一整合	120	7.491666666666666
统检	560	统一检查	89	6.292134831460674
统测	525	统一测试	108	4.861111111111111
统筹	56391	统一筹划	91	619.6813186813187
统算	108	统一核算	349	0.30945558739255014
统管	2005	统一管理	5123	0.3913722428264689
统编	320	统一编写	29	11.03448275862069
绥署	11	绥靖公署	56	0.19642857142857142
续任	1474	继续留任	1146	1.2862129144851657
续展	2866	继续展览	8	358.25
续演	840	继续演出	108	7.777777777777778
续聘	1217	继续聘用	86	14.151162790697674
续贬	1028	继续贬值	275	3.7381818181818183
续降	3983	继续下降	2748	1.4494177583697234
维园	321	香港维多利亚公园	105	3.057142857142857
维权	20869	维护合法权益	241	86.59336099585062
维港	1201	维多利亚港	1178	1.0195246179966044
维生	11158	维持生活	808	13.80940594059406
综保	75	综合保险	394	0.19035532994923857
综艺	3440	综合艺术	280	12.285714285714286
综贸	4	综合贸易	158	0.02531645569620253
综采	603	综合机械化采煤	36	16.75
综防	15	综合防治	1421	0.01055594651653765
绿带	292	绿化地带	44	6.636363636363637
缔婚	1	缔结婚约	10	0.1
编创	464	编辑创作	3	154.66666666666666
编制	44015	编写制定	5	8803.0
编务	68	编辑业务	57	1.1929824561403508
编印	1912	编写印制	14	136.57142857142858
编发	921	编辑发表	10	92.1
编委	1759	编辑委员会委员	6	293.1666666666667
编导	3102	编剧和导演	87	35.6551724137931
编撰	2976	编辑撰写	11	270.54545454545456
编校	328	编辑校对	15	21.866666666666667
编采	135	编辑采访	15	9.0
缩并	178	压缩合并	10	17.8
缺失	12756	缺点和失误	26	490.61538461538464
缺工	1151	缺乏工人	2	575.5
网协	2048	网球协会	1926	1.063343717549325
网总	1445	香港网球总会	19	76.05263157894737
网羽	9	网球羽毛球	2	4.5
网联	2809	网球联合会	76	36.96052631578947
网膜	367	视网膜	1656	0.22161835748792272
罗政	1239	罗马尼亚政府	629	1.9697933227344993
罚则	836	处罚原则	57	14.666666666666666
罚没	2499	罚款和没收	36	69.41666666666667
罪因	46	犯罪原因	102	0.45098039215686275
罪案	18458	犯罪案情	6	3076.3333333333335
美专	667	美术专科学校	66	10.106060606060606
美协	1210	美术家协会	1618	0.7478368355995055
美国	2015383	美利坚合众国	486	4146.878600823045
美展	906	美术作品展览	155	5.84516129032258
美工	1268	美术工作	272	4.661764705882353
美校	80	美术学校	179	0.44692737430167595
美编	149	美术编辑	120	1.2416666666666667
美航	2912	泛美航空公司	443	6.573363431151241
美院	1123	美术学院	2559	0.43884329816334505
群体	71016	群众体育	4011	17.705310396409875
群团	481	群众性团体	20	24.05
群工	458	群众工作	4124	0.11105722599418041
群文	339	群众文化艺术	58	5.844827586206897
群疑	15	群众的疑惑	4	3.75
群管	125	群众管理	22	5.681818181818182
羽协	569	羽毛球协会	1119	0.5084897229669347
羽总	287	香港羽毛球总会	43	6.674418604651163
羽球	1107	羽毛球	23908	0.0463024928894094
羽赛	25	羽毛球赛	1697	0.01473187978786093
翠戒	4	翡翠戒指	7	0.5714285714285714
老区	12008	老解放区	41	292.8780487804878
老协	63	老年人协会	129	0.4883720930232558
老死	370	衰老死亡	22	16.818181818181817
老记	748	老年记者	1	748.0
考纪	744	考试纪律	211	3.5260663507109005
考纲	265	考试大纲	1505	0.1760797342192691
考绩	401	考察政绩	1	401.0
考规	82	考试规则	68	1.2058823529411764
考评	11915	考核评议	131	90.95419847328245
耗时	5164	耗费时间	185	27.913513513513514
耗油	1399	消耗汽油	15	93.26666666666667
耗能	9018	消耗能量	65	138.73846153846154
耗资	11721	耗费资金	48	244.1875
耶教	40	耶稣教	14	2.857142857142857
聋校	74	聋哑学校	377	0.1962864721485411
聋童	42	耳聋儿童	9	4.666666666666667
职专	362	职业中等专科学校	8	45.25
职中	1182	职业中学	715	1.6531468531468532
职初	26	职业初中	24	1.0833333333333333
职大	968	职工大学	156	6.205128205128205
职安	344	职业安全健康	152	2.263157894736842
职总	1391	职工总会	346	4.020231213872832
职技	201	职业技术	6642	0.03026196928635953
职改	62	职称改革	63	0.9841269841269841
职数	1818	职位数量	57	31.894736842105264
职校	1154	职业学校	6276	0.18387507966857872
职棒	2152	职业棒球	673	3.197622585438336
职灾	22	职业灾害	28	0.7857142857142857
职评	308	职称评定	955	0.3225130890052356
职防	92	职业病防治	1667	0.055188962207558485
职高	1319	职业高中	746	1.7680965147453083
联中	607	联合中学	12	50.583333333333336
联产	1632	联系产量	4	408.0
联供	274	联合供应	9	30.444444444444443
联保	1311	联合保险	171	7.666666666666667
联共	686	联合共产党	190	3.610526315789474
联动	15982	联合浮动	6	2663.6666666666665
联地	685	联合地产	13	52.69230769230769
联展	1481	联合展览会	3	493.6666666666667
联总	1250	联合国善后救济总署	6	208.33333333333334
联招	871	联合招生	229	3.8034934497816595
联校	125	联合学校	26	4.8076923076923075
联汇	273	联系汇率	528	0.5170454545454546
联考	2607	联合考试	126	20.69047619047619
联航	1495	联合航空公司	858	1.7424242424242424
联营	4654	联合经营	361	12.89196675900277
联试	332	联合试验	35	9.485714285714286
联贷	212	联合贷款	90	2.3555555555555556
联销	407	联合展销	13	31.307692307692307
联集	1850	联合集团	185	10.0
聘期	738	聘用期限	12	61.5
聚赌	288	聚众赌博	672	0.42857142857142855
肃反	180	肃清反革命	5	36.0
肃奸	4	肃清汉奸	2	2.0
肃贪	997	肃清贪污	20	49.85
肉牛	1937	肉用牛	44	44.02272727272727
肌注	63	肌肉注射	163	0.38650306748466257
股价	45427	股票价格	4829	9.407123628080347
股值	232	股票价值	305	0.760655737704918
股市	210190	股票市场	9243	22.74045223412312
股本	10319	股份资本	12	859.9166666666666
育乐	176	体育娱乐	368	0.4782608695652174
育林	2399	培育森林	57	42.08771929824562
胆石	139	胆囊结石	90	1.5444444444444445
胎心	162	胎儿心率	8	20.25
胶化	37	胶体化学	4	9.25
胸透	127	胸部透视	24	5.291666666666667
能委	890	能源委员会	402	2.2139303482587063
能耗	16570	能源消耗	3870	4.281653746770026
脊灰	260	脊髓灰质炎	1633	0.15921616656460502
脑体	191	脑力劳动和体力劳动	21	9.095238095238095
脑瘫	1772	大脑瘫痪	3	590.6666666666666
脱产	1489	脱离生产	51	29.19607843137255
脱困	6737	脱离困境	187	36.026737967914436
脱岗	268	脱离岗位	15	17.866666666666667
脱权	12	脱离权力	4	3.0
脱盲	553	摆脱文盲	4	138.25
脱贫	16538	摆脱贫困	2705	6.113863216266174
脱险	3172	脱离危险	1695	1.871386430678466
腊八	595	农历腊月初八	17	35.0
腰穿	34	腰椎穿刺	14	2.4285714285714284
自供	234	自我供给	11	21.272727272727273
自协	338	自行车运动协会	327	1.033639143730887
自建	5869	自行建造	154	38.11038961038961
自排	221	自动排档	19	11.631578947368421
自查	7951	自己检查	42	189.3095238095238
自民	26985	自由民主	3997	6.751313485113835
自爆	1074	自行爆炸	12	89.5
自研	340	自行研制	2277	0.14931927975406237
自筹	2719	自行筹集	31	87.70967741935483
自组	1710	自己组建	87	19.655172413793103
自营	5341	自己经营	488	10.944672131147541
自评	841	自己评价	50	16.82
自选	4895	自行选购	15	326.3333333333333
自防	311	自身防范	71	4.380281690140845
舍饲	538	圈舍饲养	3	179.33333333333334
舞协	181	舞蹈家协会	326	0.5552147239263804
舞团	7314	舞蹈艺术团	38	192.47368421052633
舞师	18	舞蹈教师	92	0.1956521739130435
舞星	59	舞蹈明星	30	1.9666666666666666
舞校	94	舞蹈学校	301	0.3122923588039867
舞美	1796	舞台美术	298	6.026845637583893
舞院	17	舞蹈学院	580	0.029310344827586206
航专	107	航海专科学校	5	21.4
航图	99	航空图	84	1.1785714285714286
航展	4119	航空展览	211	19.52132701421801
航拍	925	航空拍摄	43	21.511627906976745
航权	746	航空运输权	11	67.81818181818181
航标	1689	助航标志	29	58.241379310344826
航校	554	航空学校	256	2.1640625
航检	95	航空检查	3	31.666666666666668
航母	13836	航空母舰	5864	2.359481582537517
航测	499	航空测量	49	10.183673469387756
航电	769	航空电磁法	1	769.0
航线	44796	航空线	79	567.0379746835443
航联	72	航空联合会	77	0.935064935064935
航路	2594	航行路线	63	41.17460317460318
航运	20702	航海运输	17	1217.764705882353
航速	2028	航行速度	109	18.605504587155963
航院	194	航空学院	353	0.5495750708215298
舰院	78	舰艇学院	707	0.11032531824611033
船检	544	船舶和海上设施检验	6	90.66666666666667
船模	473	舰船模型	33	14.333333333333334
船院	8	船舶学院	7	1.1428571428571428
艰困	1231	艰难困苦	1224	1.005718954248366
色温	126	颜色温度	2	63.0
艺专	581	艺术专科学校	57	10.192982456140351
艺创	2295	艺术创作	3210	0.7149532710280374
艺协	267	艺术家协会	338	0.7899408284023669
艺大	1589	艺术大学	581	2.7349397590361444
艺委	192	艺术委员会委员	18	10.666666666666666
艺小	320	艺术小学	12	26.666666666666668
艺展	1262	艺术展览	992	1.2721774193548387
艺师	1701	艺术师范学校	18	94.5
艺文	1369	艺术文化	626	2.186900958466454
艺校	367	艺术学校	865	0.42427745664739885
艺档	4	艺术档案	27	0.14814814814814814
艺盟	6	香港艺术家联盟	2	3.0
艺院	824	艺术学院	2316	0.35578583765112265
节假	15145	节日假日	7	2163.5714285714284
节市	1333	节日市场	988	1.3491902834008098
节庆	6790	节日庆典	239	28.410041841004183
节支	2224	节约开支	710	3.132394366197183
节材	518	节约材料	42	12.333333333333334
节水	17379	节约用水	2241	7.755020080321285
节汇	208	节约外汇	158	1.3164556962025316
节油	3735	节约用油	82	45.548780487804876
节煤	405	节约用煤	22	18.40909090909091
节电	2945	节约用电	703	4.1891891891891895
节粮	485	节约用粮	39	12.435897435897436
节耗	23	节约能耗	60	0.38333333333333336
节育	1086	节制生育	27	40.22222222222222
节能	93174	节约能源	4161	22.392213410237925
节资	285	节约资金	955	0.29842931937172773
节食	1475	节制饮食	54	27.314814814814813
芭团	3	芭蕾舞团	1980	0.0015151515151515152
芭赛	8	芭蕾舞比赛	165	0.048484848484848485
花冰	65	花样滑冰	6798	0.009561635775228007
花协	257	花卉协会	248	1.0362903225806452
花市	3542	花卉市场	481	7.363825363825364
苏区	2786	苏维埃区域	9	309.55555555555554
苏杭	320	苏州和杭州	34	9.411764705882353
苏绣	413	苏州刺绣	84	4.916666666666667
苏联	50629	苏维埃社会主义共和国联盟	96	527.3854166666666
苦况	63	痛苦状况	8	7.875
苦研	186	刻苦钻研	1599	0.11632270168855535
英相	128	英国首相	13849	0.0092425445880569
英航	1980	英国航空公司	1380	1.434782608695652
英荷	622	英国荷兰	9	69.11111111111111
英超	17388	英国超级联赛	67	259.5223880597015
英银	15	英格兰银行	2384	0.006291946308724832
荣军	530	荣誉军人	75	7.066666666666666
荣复	78	荣誉复员	1	78.0
荣退	247	荣誉退伍	3	82.33333333333333
药具	748	医药器具	4	187.0
药化	627	药物化学	75	8.36
药商	1598	药品商	98	16.306122448979593
药监	6869	药品监督	9547	0.7194930344610873
莎剧	87	莎士比亚戏剧	105	0.8285714285714286
莫大	3545	莫斯科大学	938	3.779317697228145
获颁	2769	获得颁奖	6	461.5
菊展	81	菊花展览	19	4.2631578947368425
菌检	141	细菌检查	3	47.0
菌痢	45	细菌性痢疾	93	0.4838709677419355
菌肥	79	细菌肥料	3	26.333333333333332
菜点	180	菜肴和点心	9	20.0
菲航	416	菲律宾航空公司	185	2.2486486486486488
营建	3179	营房建筑	28	113.53571428571429
营收	8628	营业收入	9580	0.9006263048016702
营运	20774	营业运行	2	10387.0
营销	40999	经营销售	178	230.3314606741573
落办	5	落实政策办公室	3	1.6666666666666667
落政	17	落实知识分子政策	43	0.3953488372093023
葬仪	485	安葬仪式	204	2.377450980392157
蒙师	13	启蒙老师	215	0.06046511627906977
蒙族	169	蒙古族	7889	0.021422233489669158
蒙汉	322	蒙古族和汉族	17	18.941176470588236
蔬果	1284	蔬菜水果	1074	1.1955307262569832
薪津	47	薪金津贴	7	6.714285714285714
藏医	4687	藏族医学	8	585.875
虫草	2196	冬虫夏草	1061	2.0697455230914232
蚁防	22	白蚁防治	75	0.29333333333333333
融政	3631	金融政治	4	907.75
融资	105598	融通资金	280	377.1357142857143
血检	1251	血液检测	259	4.8301158301158305
血防	636	血吸虫病防治	206	3.087378640776699
行务	230	银行业务	3781	0.060830468130124306
行包	3292	行李包裹	59	55.79661016949152
行员	27060	银行职员	951	28.454258675078865
行址	28	银行地址	8	3.5
行局	2618	香港行政局	18	145.44444444444446
行止	218	行为举止	481	0.45322245322245325
行管	8704	行政管理	14773	0.5891829689298044
行纪	2997	行业纪律	11	272.45454545454544
行署	3302	行政公署	224	14.741071428571429
行蓄	924	行洪蓄洪	9	102.66666666666667
行装	1833	行李装运	7	261.85714285714283
行警	2121	银行警卫	15	141.4
行评	10227	行业评比	42	243.5
行颁	1074	行业颁布	5	214.8
行风	7198	行业作风	362	19.883977900552487
街办	583	街道办事处	4927	0.11832758270752994
街委	14	街道委员会	12	1.1666666666666667
街居	318	街道居民	146	2.1780821917808217
街总	291	街坊总会	313	0.9297124600638977
衣裤	1324	衣服裤子	42	31.523809523809526
补校	33	补习学校	258	0.12790697674418605
补税	719	补交税款	121	5.9421487603305785
表抗	142	乙型肝炎表面抗原	87	1.632183908045977
被服	585	棉被和衣服	5	117.0
袭警	2276	袭击警察	330	6.8969696969696965
裁军	12222	裁减军备	120	101.85
裂伤	466	撕裂伤	229	2.034934497816594
裸镜	12	裸体镜头	5	2.4
西大	9079	西北大学	1422	6.384669479606188
西文	3773	西方文字	16	235.8125
西片	226	西方影片	12	18.833333333333332
西画	285	西洋画	215	1.3255813953488371
西航	1151	西北航空公司	801	1.4369538077403246
西语	1200	西班牙语	2972	0.4037685060565276
西隧	87	香港西区海底隧道	7	12.428571428571429
西飞	1459	西安飞机工业公司	96	15.197916666666666
要电	1799	重要电报	2	899.5
要角	1534	重要角色	4090	0.3750611246943765
要项	1050	重要项目	1133	0.9267431597528685
观展	1354	参观展览	1027	1.3184031158714704
观赛	3065	观看比赛	3485	0.8794835007173601
观通	278	观察通讯	1	278.0
规条	538	规定条款	23	23.391304347826086
规章	22698	规则和章程	8	2837.25
规管	2150	规划管理	1348	1.5949554896142433
规限	343	规定与限制	1	343.0
视协	376	电视艺术家协会	265	1.4188679245283018
解严	464	解除戒严状态	2	232.0
解危	1414	解决危房问题	4	353.5
解困	4373	解决居民住房困难	17	257.2352941176471
解总	152	解放区救济总会	5	30.4
解恐	151	解除恐惧	1	151.0
解痉	39	解除痉挛	4	9.75
解禁	16966	解除禁令	298	56.93288590604027
解纷	119	解决纷争	159	0.7484276729559748
触令	8	触犯法令	10	0.8
触法	316	触犯法律	928	0.34051724137931033
警力	14884	警务力量	17	875.5294117647059
警厅	15	警察厅	1827	0.008210180623973728
警号	417	警示信号	101	4.128712871287129
警员	14154	警务人员	1049	13.492850333651097
警备	6048	警务装备	17	355.7647058823529
警校	639	警察学校	274	2.332116788321168
警消	307	警察与消防人员	4	76.75
警特	67	警察特务	2	33.5
警署	2577	警察署	631	4.083993660855785
警讯	1642	警察讯问	13	126.3076923076923
计免	293	计划免疫	896	0.32700892857142855
计办	507	计划办公室	127	3.9921259842519685
计发	8650	计算与发放	3	2883.3333333333335
计征	1849	计划征收	29	63.758620689655174
计息	1987	计算利息	184	10.798913043478262
计生	11829	计划生育	23273	0.5082713874446784
计销	2215	计划销售	115	19.26086956521739
计陷	20	设计陷害	26	0.7692307692307693
订颁	263	制订并颁布	27	9.74074074074074
议联	2290	议员联盟	714	3.2072829131652663
议购	631	议价收购	21	30.047619047619047
设伏	516	设下伏兵	2	258.0
设限	2485	设置界限	1	2485.0
设陷	142	设置陷阱	57	2.491228070175439
访京	1071	访问北京	1606	0.6668742216687422
访客	2884	来访的客人	57	50.59649122807018
访摄	26	采访拍摄	134	0.19402985074626866
访查	404	访问调查	63	6.412698412698413
访演	164	访问演出	1497	0.10955243820975284
证供	1537	证据与供词	5	307.4
评介	443	评论和介绍	2	221.5
评优	1926	评选优秀	295	6.5288135593220336
评先	1475	评选先进	322	4.580745341614906
评委	14770	评选委员会委员	16	923.125
评文	457	评论文章	3099	0.14746692481445628
评模	50	评选模范	11	4.545454545454546
评职	616	评定职称	140	4.4
诉案	3335	诉讼案	2984	1.117627345844504
诉求	17951	诉讼要求	134	133.96268656716418
译协	338	翻译工作者协会	64	5.28125
试产	726	试行生产	1	726.0
试婴	1	试管婴儿	1456	0.0006868131868131869
试训	2190	尝试训练	4	547.5
试销	256	试行销售	10	25.6
诗编	15	诗歌编辑	9	1.6666666666666667
诚正	72	诚实正派	2	36.0
话机	4758	电话机	1782	2.67003367003367
话线	37	电话线	1762	0.020998864926220204
语委	162	语言文字工作委员会	89	1.8202247191011236
语工	143	语言文字工作	461	0.31019522776572667
语料	312	语言材料	22	14.181818181818182
语训	267	语言训练	235	1.1361702127659574
请调	897	申请调离	22	40.77272727272727
读博	1659	攻读博士学位	765	2.168627450980392
调人	3881	调解的人	8	485.125
调价	12408	调整价格	804	15.432835820895523
调减	2008	调整和减少	17	118.11764705882354
调处	4574	调解和处理	15	304.93333333333334
调控	113340	调节和控制	63	1799.047619047619
调温	214	调节温度	100	2.14
调焦	76	调整焦距	8	9.5
调研	57062	调查研究	17107	3.335593616648156
调资	555	调整工资	183	3.0327868852459017
调运	6814	调拨运输	5	1362.8
谈艺	121	谈论艺术	10	12.1
豪宅	16863	豪华住宅	263	64.11787072243347
豪轮	3	豪华游轮	413	0.007263922518159807
财会	2114	财务和会计	31	68.19354838709677
财保	105	财政保险	2	52.5
财厅	39	财政厅	4531	0.008607371441182963
财困	228	财政困难	2002	0.11388611388611389
财年	9298	财政年度	7501	1.239568057592321
财校	33	财政学校	30	1.1
财相	341	财政相	183	1.8633879781420766
财税	11048	财政与税收	47	235.06382978723406
财经	28926	财政和经济	315	91.82857142857142
财贸	1352	财政贸易	23	58.78260869565217
财赤	597	财政赤字	14839	0.04023182155131747
财金	1991	财政金融	1735	1.147550432276657
财长	13973	财政部部长	3041	4.594870108516935
责编	716	责任编辑	2569	0.2787076683534449
败因	330	失败原因	267	1.2359550561797752
货代	435	货物运输代理	86	5.058139534883721
货检	236	货物检验	73	3.232876712328767
货源	8431	货物来源	48	175.64583333333334
货管	149	货物运输管理	19	7.842105263157895
货运	27932	货物运输	2242	12.458519179304192
货邮	927	货物邮件	8	115.875
质保	3933	质量保证	2414	1.6292460646230322
质控	377	质量控制	2248	0.16770462633451957
质标	1160	质量标准	3790	0.30606860158311344
质检	19650	质量检验	1180	16.652542372881356
质监	6980	质量监督	6964	1.0022975301550834
质管	659	质量管理	7225	0.09121107266435986
质评	1573	质量评定	101	15.574257425742575
贩毒	22347	贩卖毒品	1674	13.349462365591398
贩私	600	贩卖走私物品	2	300.0
贪案	161	贪污案件	363	0.44352617079889806
贪渎	1963	贪污与渎职	1	1963.0
贪贿	157	贪污和受贿	25	6.28
贫协	357	贫农协会	2	178.5
购囤	38	收购囤积	7	5.428571428571429
购股	1770	购买股票	767	2.3076923076923075
购藏	102	收购收藏	4	25.5
购销	8985	收购和销售	83	108.25301204819277
贮运	192	贮藏和运输	1	192.0
贴水	300	远期贴水	4	75.0
贵航	174	贵州航空公司	10	17.4
贷放	238	贷款放款	11	21.636363636363637
贸工	3041	贸易和工业	601	5.059900166389351
贸盈	3	贸易盈余	1354	0.0022156573116691287
贸经	23	贸易和经济	745	0.03087248322147651
贸赤	9	贸易赤字	2651	0.0033949453036589967
费负	1191	费用负担	632	1.884493670886076
贿选	4642	贿赂选举	17	273.05882352941177
资产	226463	资金财产	8	28307.875
资遣	257	资助遣返	2	128.5
赌资	1276	赌博的资金	5	255.2
赏樱	263	观赏樱花	25	10.52
赏购	8	欣赏和购买	5	1.6
赛制	6041	比赛制度	30	201.36666666666667
赛务	19	比赛事务	9	2.111111111111111
赛地	1458	比赛地点	709	2.0564174894217206
赛果	333	比赛结果	7261	0.04586145159068999
赛程	12122	比赛日程	473	25.627906976744185
赛项	3260	比赛项目	9171	0.35546832406498746
赛题	195	竞赛题目	30	6.5
赛风	1430	比赛作风	121	11.818181818181818
赞好	84	称赞叫好	3	28.0
赞羡	8	称赞和羡慕	1	8.0
赤几	899	赤道几内亚	1502	0.5985352862849534
