short_form,short_count,long_form,long_count,short_long_ratio
航母,13836,航空母舰,5864,2.359481582537517
航联,72,航空联合会,77,0.935064935064935
航院,194,航空学院,353,0.5495750708215298
舰院,78,舰艇学院,707,0.11032531824611032
艰困,1231,艰难困苦,1224,1.005718954248366
艺创,2295,艺术创作,3210,0.7149532710280374
艺协,267,艺术家协会,338,0.7899408284023669
艺大,1589,艺术大学,581,2.7349397590361444
艺展,1262,艺术展览,992,1.2721774193548387
艺文,1369,艺术文化,626,2.186900958466454
艺校,367,艺术学校,865,0.42427745664739885
艺院,824,艺术学院,2316,0.35578583765112265
节市,1333,节日市场,988,1.3491902834008098
节支,2224,节约开支,710,3.132394366197183
节水,17379,节约用水,2241,7.755020080321285
节汇,208,节约外汇,158,1.3164556962025316
节电,2945,节约用电,703,4.1891891891891895
节耗,23,节约能耗,60,0.38333333333333336
节资,285,节约资金,955,0.29842931937172773
花协,257,花卉协会,248,1.0362903225806452
花市,3542,花卉市场,481,7.363825363825364
苏杭,320,苏州和杭州,34,9.411764705882351
苏绣,413,苏州刺绣,84,4.916666666666667
苦研,186,刻苦钻研,1599,0.11632270168855537
英航,1980,英国航空公司,1380,1.434782608695652
荣军,530,荣誉军人,75,7.066666666666666
药化,627,药物化学,75,8.36
药监,6869,药品监督,9547,0.7194930344610873
莎剧,87,莎士比亚戏剧,105,0.8285714285714286
莫大,3545,莫斯科大学,938,3.779317697228145
菊展,81,菊花展览,19,4.2631578947368425
菌痢,45,细菌性痢疾,93,0.4838709677419355
菲航,416,菲律宾航空公司,185,2.2486486486486488
营收,8628,营业收入,9580,0.9006263048016702
落政,17,落实知识分子政策,43,0.3953488372093023
葬仪,485,安葬仪式,204,2.377450980392157
蔬果,1284,蔬菜水果,1074,1.1955307262569832
虫草,2196,冬虫夏草,1061,2.0697455230914232
蚁防,22,白蚁防治,75,0.29333333333333333
血检,1251,血液检测,259,4.8301158301158305
血防,636,血吸虫病防治,206,3.087378640776699
行止,218,行为举止,481,0.4532224532224533
行管,8704,行政管理,14773,0.5891829689298044
街办,583,街道办事处,4927,0.11832758270752994
街委,14,街道委员会,12,1.1666666666666667
街居,318,街道居民,146,2.1780821917808217
街总,291,街坊总会,313,0.9297124600638976
补校,33,补习学校,258,0.12790697674418605
补税,719,补交税款,121,5.9421487603305785
表抗,142,乙型肝炎表面抗原,87,1.632183908045977
袭警,2276,袭击警察,330,6.8969696969696965
裂伤,466,撕裂伤,229,2.034934497816594
西大,9079,西北大学,1422,6.384669479606188
西画,285,西洋画,215,1.3255813953488371
西航,1151,西北航空公司,801,1.4369538077403246
西语,1200,西班牙语,2972,0.4037685060565276
要角,1534,重要角色,4090,0.3750611246943765
要项,1050,重要项目,1133,0.9267431597528684
观展,1354,参观展览,1027,1.3184031158714704
观赛,3065,观看比赛,3485,0.8794835007173601
规管,2150,规划管理,1348,1.5949554896142433
视协,376,电视艺术家协会,265,1.4188679245283018
解纷,119,解决纷争,159,0.7484276729559748
触法,316,触犯法律,928,0.34051724137931033
警号,417,警示信号,101,4.128712871287129
警校,639,警察学校,274,2.332116788321168
警署,2577,警察署,631,4.083993660855785
计免,293,计划免疫,896,0.32700892857142855
计办,507,计划办公室,127,3.992125984251969
计生,11829,计划生育,23273,0.5082713874446784
计陷,20,设计陷害,26,0.7692307692307693
订颁,263,制订并颁布,27,9.74074074074074
议联,2290,议员联盟,714,3.2072829131652663
设陷,142,设置陷阱,57,2.491228070175439
访京,1071,访问北京,1606,0.6668742216687422
访摄,26,采访拍摄,134,0.19402985074626863
访查,404,访问调查,63,6.412698412698413
访演,164,访问演出,1497,0.10955243820975284
评优,1926,评选优秀,295,6.5288135593220336
评先,1475,评选先进,322,4.580745341614906
评文,457,评论文章,3099,0.14746692481445628
评模,50,评选模范,11,4.545454545454546
评职,616,评定职称,140,4.4
诉案,3335,诉讼案,2984,1.117627345844504
译协,338,翻译工作者协会,64,5.28125
话机,4758,电话机,1782,2.67003367003367
语委,162,语言文字工作委员会,89,1.8202247191011236
语工,143,语言文字工作,461,0.31019522776572667
语训,267,语言训练,235,1.1361702127659574
读博,1659,攻读博士学位,765,2.168627450980392
调温,214,调节温度,100,2.14
调研,57062,调查研究,17107,3.335593616648156
调资,555,调整工资,183,3.0327868852459017
财困,228,财政困难,2002,0.11388611388611387
财年,9298,财政年度,7501,1.239568057592321
财校,33,财政学校,30,1.1
财相,341,财政相,183,1.8633879781420768
财金,1991,财政金融,1735,1.147550432276657
财长,13973,财政部部长,3041,4.594870108516935
责编,716,责任编辑,2569,0.2787076683534449
败因,330,失败原因,267,1.2359550561797752
货代,435,货物运输代理,86,5.058139534883721
货检,236,货物检验,73,3.232876712328767
货管,149,货物运输管理,19,7.842105263157895
质保,3933,质量保证,2414,1.6292460646230322
质控,377,质量控制,2248,0.16770462633451955
质标,1160,质量标准,3790,0.30606860158311344
质监,6980,质量监督,6964,1.0022975301550834
贪案,161,贪污案件,363,0.44352617079889806
贪贿,157,贪污和受贿,25,6.28
购股,1770,购买股票,767,2.3076923076923075
贸工,3041,贸易和工业,601,5.059900166389351
费负,1191,费用负担,632,1.884493670886076
赛地,1458,比赛地点,709,2.0564174894217206
赛项,3260,比赛项目,9171,0.35546832406498746
赛题,195,竞赛题目,30,6.5
赤几,899,赤道几内亚,1502,0.5985352862849534
超模,817,超级模特,234,3.4914529914529915
越战,4753,越南战争,1135,4.187665198237886
足协,32633,足球协会,3981,8.197186636523487
足校,300,足球学校,1111,0.27002700270027
跌势,4975,下跌趋势,708,7.02683615819209
路局,2084,铁路局,8533,0.24422829016758468
路警,1133,铁路警察,222,5.103603603603603
跳雪,168,跳台滑雪,1589,0.10572687224669604
车况,884,车辆状况,98,9.020408163265309
车市,27170,汽车市场,9123,2.978186999890387
车管,4034,车辆管理,1142,3.532399299474606
转风,336,转变作风,1344,0.25
轮涨,681,轮番上涨,212,3.212264150943396
软网,326,软式网球,528,0.6174242424242424
轻卡,625,轻型卡车,806,0.7754342431761787
轻汽,69,轻型汽车,589,0.11714770797962648
轻轿,27,轻型轿车,16,1.6875
边城,2600,边境城市,1509,1.7229953611663351
边检,6480,边防检查,1594,4.065244667503137
边贸,28211,边境贸易,3298,8.55397210430564
辽吉,75,辽宁吉林,17,4.411764705882353
辽大,146,辽宁大学,554,0.26353790613718414
辽沈,1737,辽宁沈阳,482,3.603734439834025
迎检,125,迎接检查,77,1.6233766233766234
运毒,1684,运送毒品,269,6.260223048327138
运管,1406,运输管理,1069,1.3152478952291862
运能,1993,运输能力,2364,0.8430626057529611
运贸,72,运输贸易,43,1.6744186046511629
运距,299,运输距离,159,1.880503144654088
运邮,71,运送邮件,20,3.55
还贷,7395,偿还贷款,966,7.65527950310559
远教,262,远距离教育,60,4.366666666666666
违宪,2191,违反宪法,1347,1.6265775798069784
违诺,94,违反承诺,109,0.8623853211009175
退管,67,退休职工管理,24,2.7916666666666665
退约,70,退出条约,92,0.7608695652173914
速测,447,快速检测,1098,0.407103825136612
速滑,11171,速度滑冰,2047,5.4572545188080115
速算,393,快速计算,42,9.357142857142858
道协,1157,道教协会,856,1.3516355140186915
邮储,656,邮政储蓄,2022,0.32443125618199803
邮协,33,集邮协会,301,0.1096345514950166
邮工,33,邮政工会,48,0.6875
邮市,790,邮票市场,105,7.523809523809524
邮费,313,邮政资费,164,1.9085365853658536
邮运,204,邮政运输,46,4.434782608695652
酒钢,377,酒泉钢铁公司,77,4.896103896103896
采供,703,采购供应,241,2.91701244813278
采标,121,采用国际标准和国外先进标准,118,1.0254237288135593
重审,2160,重新审查,554,3.898916967509025
重教,2937,重视教育,1506,1.950199203187251
重百,364,重庆百货,178,2.044943820224719
金价,14605,黄金价格,4412,3.3102901178603807
金市,3666,黄金市场,2786,1.31586503948313
金贸,178,黄金贸易,41,4.341463414634147
金饰,3287,黄金首饰,614,5.35342019543974
针麻,48,针刺麻醉,40,1.2
钓协,53,钓鱼协会,98,0.5408163265306123
钢研,276,钢铁研究,227,1.2158590308370043
钢院,43,钢铁学院,137,0.31386861313868614
钱江,2350,钱塘江,1908,1.2316561844863732
铁中,180,铁路中学,52,3.4615384615384617
铁总,683,铁路总工会,75,9.106666666666667
铅排,87,铅字排版,18,4.833333333333333
银系,160,银河系,1595,0.10031347962382443
销势,346,销售形势,428,0.8084112149532711
销文,43,销毁文件,59,0.7288135593220338
锡盟,212,锡林郭勒盟,1157,0.18323249783923945
镇反,48,镇压反革命,47,1.0212765957446808
长委,1316,长江水利委员会,1130,1.1646017699115043
长影,801,长春电影制片厂,213,3.76056338028169
长服,481,长期服用,615,0.7821138211382114
长汽,50,长春第一汽车制造厂,177,0.2824858757062147
长管,751,长期管理,254,2.956692913385827
长航,966,长江航运,931,1.037593984962406
长话,931,长途电话,2383,0.3906840117498951
长输,289,长途运输,380,0.7605263157894737
间选,2628,间接选举,358,7.340782122905028
防保,560,预防保健,947,0.5913410770855333
防台,2474,防御台风,404,6.123762376237623
防指,1022,防汛抗旱指挥部,3139,0.32558139534883723
防疟,129,防治疟疾,315,0.4095238095238095
防贪,404,防止贪污,140,2.8857142857142857
阿盟,8636,阿拉伯国家联盟,3399,2.5407472786113563
阿航,171,阿根廷航空公司,69,2.4782608695652173
阿语,425,阿拉伯语,2361,0.18000847098686998
附中,4195,附属中学,723,5.802213001383126
附小,683,附属小学,295,2.3152542372881357
附院,1017,附属医院,4069,0.2499385598427132
陆架,843,大陆架,1491,0.5653923541247485
陆校,41,陆军学校,47,0.8723404255319149
陆积,133,陆地面积,639,0.2081377151799687
陆航,3717,陆军航空兵,1007,3.69116186693148
降损,46,降低损耗,28,1.6428571428571428
陕公,38,陕北公学,209,0.18181818181818185
陶研,114,陶行知研究,38,3
陶艺,1676,陶瓷艺术,682,2.4574780058651027
雕艺,1075,雕刻艺术,354,3.036723163841808
雪联,457,滑雪联合会,244,1.8729508196721312
青保,52,青少年保护,216,0.24074074074074073
青协,159,青年协会,548,0.29014598540145986
青妇,371,青年妇女,232,1.5991379310344829
青工,1247,青年工人,482,2.587136929460581
青训,329,青年培训,127,2.590551181102362
静息,51,安静休息,28,1.8214285714285712
静点,69,静脉点滴,35,1.9714285714285715
非统,4160,非洲统一组织,2387,1.7427733556765814
非行,2197,非洲开发银行,1041,2.1104707012487993
韩商,452,韩国商人,109,4.146788990825688
韩食,61,韩国食品,135,0.45185185185185184
音协,437,音乐家协会,714,0.6120448179271709
音效,917,音响效果,305,3.00655737704918
音教,249,音乐教育,759,0.32806324110671936
顾委,968,顾问委员会,2953,0.32780223501523875
领台,428,占领台湾,97,4.412371134020619
领馆,13198,领事馆,10241,1.2887413338541158
飞安,643,飞行安全,2420,0.265702479338843
飞运,46,飞机运输,61,0.7540983606557377
食协,129,食品工业协会,275,0.4690909090909091
食市,166,食品市场,1655,0.10030211480362536
食油,826,食用植物油,1409,0.5862313697657914
食监,39,食品卫生监督检验,55,0.7090909090909091
餐旅,94,餐饮旅游,190,0.49473684210526314
餐营,57,餐车经营,13,4.384615384615385
饮服,3508,饮食服务,965,3.6352331606217616
首体,189,首都体育馆,961,0.1966701352757544
首图,87,首都图书馆,281,0.3096085409252669
首拍,194,首次拍卖,154,1.2597402597402598
首旅,313,首都旅游,105,2.980952380952381
首演,3105,首场演出,1430,2.1713286713286712
马岛,2200,马尔维纳斯群岛,592,3.716216216216216
马盟,601,阿拉伯马格里布联盟,243,2.4732510288065845
马约,3517,马斯特里赫特条约,795,4.423899371069182
马航,579,马来西亚航空公司,136,4.257352941176471
驾机,1398,驾驶飞机,505,2.768316831683168
驾照,3797,驾驶执照,1004,3.7818725099601593
高专,2648,高等专科学校,995,2.6613065326633167
高工,7773,高级工程师,4748,1.6371103622577927
高师,641,高等师范,475,1.3494736842105264
高干,2095,高级干部,1968,1.0645325203252032
高息,1324,高额利息,438,3.0228310502283104
高护,263,高级护士,38,6.921052631578948
高检,5306,最高人民检察院,11754,0.4514207929215586
高知,1980,高级知识分子,490,4.040816326530612
高铁,18172,高速铁路,10705,1.6975245212517516
高院,9111,高级人民法院,2988,3.0491967871485945
鲁博,198,鲁迅博物馆,191,1.036649214659686
鲁艺,240,鲁迅艺术文学院,26,9.23076923076923
鲜蔬,304,新鲜蔬菜,1907,0.15941269008914524
黄带,102,黄色录像带,19,5.368421052631579
黄陵,774,黄帝陵,1654,0.46795646916565903
一战后,147,第一次世界大战后,180,0.8166666666666667
一机厂,32,第一机械厂,12,2.6666666666666665
一机部,170,第一机械工业部,59,2.8813559322033897
一棉厂,17,第一棉纺织厂,42,0.4047619047619048
一炼钢,76,第一炼钢厂,67,1.1343283582089552
一附中,107,第一附属中学,17,6.294117647058823
七机部,83,第七机械工业部,45,1.8444444444444448
七运会,2367,第七届全国运动会,336,7.044642857142857
三机部,42,第三机械工业部,34,1.2352941176470589
上交会,66,上海商品交易会,25,2.64
上交所,1894,上海证券交易所,3722,0.5088662009672219
上师大,107,上海师范大学,690,0.15507246376811595
下议员,43,下议院议员,372,0.11559139784946236
世俱杯,408,世界俱乐部杯,156,2.6153846153846154
世俱赛,125,世界俱乐部赛,22,5.681818181818182
世经所,81,世界经济研究所,415,0.19518072289156627
世羽赛,122,世界羽毛球锦标赛,597,0.20435510887772193
世运会,285,世界运动会,455,0.6263736263736264
世锦赛,44036,世界锦标赛,10610,4.150424128180961
世青赛,3266,世界青年锦标赛,663,4.926093514328809
业委会,2066,业主委员会,1428,1.4467787114845938
个体户,5862,个体工商户,7111,0.8243566305723526
个调税,29,个人收入调节税,170,0.17058823529411765
中东社,187,中东通讯社,1193,0.1567476948868399
中心馆,73,中心图书馆,81,0.9012345679012346
中纪委,5017,中央纪律检查委员会,1717,2.92195690157251
中评委,264,国民党中央评议委员,105,2.5142857142857142
中财委,26,中央财政经济委员会,21,1.238095238095238
中运会,235,中学生运动会,531,0.4425612052730697
临委会,109,临时委员会,542,0.2011070110701107
临管会,1552,临时管理委员会,785,1.9770700636942675
主研人,22,主要研究人,74,0.2972972972972973
二医大,69,上海第二医科大学,342,0.20175438596491227
二十中,64,第二十中学,30,2.1333333333333333
二商局,40,第二商业局,18,2.2222222222222223
二机部,96,第二机械工业部,57,1.6842105263157894
二炼钢,109,第二炼钢厂,95,1.1473684210526316
二轻局,99,第二轻工业局,14,7.071428571428571
五一节,403,五一国际劳动节,169,2.3846153846153846
五四三,41,五讲四美三热爱,20,2.05
五城会,130,第五届城市运动会,27,4.814814814814815
亚举联,58,亚洲举重联合会,74,0.7837837837837838
亚俱杯,257,亚洲俱乐部杯,112,2.294642857142857
亚冬会,5048,亚洲冬季运动会,691,7.305354558610709
亚排联,168,亚洲排球联合会,56,3
亚武联,37,亚洲武术联合会,59,0.6271186440677966
亚田联,40,亚洲田径联合会,78,0.5128205128205128
亚网联,11,亚洲网球联合会,13,0.8461538461538461
亚羽联,23,亚洲羽毛球联合会,30,0.7666666666666667
亚锦赛,5552,亚洲锦标赛,1458,3.8079561042524
亚青赛,865,亚洲青年锦标赛,118,7.330508474576271
交咨会,21,交通咨询委员会,18,1.1666666666666667
交通量,613,交通流量,1393,0.44005743000717873
产加销,351,生产加工销售,42,8.357142857142858
人劳局,72,人事劳动局,76,0.9473684210526316
人口所,379,人口研究所,231,1.6406926406926408
人教司,13,人事教育司,80,0.1625
人教社,171,人民教育出版社,515,0.3320388349514563
仓管员,19,仓库管理员,75,0.25333333333333335
代总长,11,代理总参谋长,23,0.4782608695652174
企管处,36,企业管理处,32,1.125
企管部,30,企业管理部,92,0.32608695652173914
伊通社,373,伊拉克通讯社,826,0.4515738498789346
体改司,80,体制改革司,37,2.1621621621621623
作代会,130,作家代表大会,24,5.416666666666667
俄联邦,7441,俄罗斯联邦,9676,0.7690161223646135
保监处,61,保险业监理处,72,0.8472222222222222
儿基会,632,儿童少年基金会,480,1.3166666666666669
光机所,266,光学精密机械研究所,76,3.5
光电所,30,光电技术研究所,27,1.1111111111111112
全代会,1119,全国代表大会,9691,0.11546795996285213
全教会,189,全国教育工作会议,1099,0.17197452229299362
公平会,162,公平交易委员会,118,1.3728813559322033
公惩会,87,公务员惩戒委员会,37,2.3513513513513513
公用局,249,公用事业局,293,0.8498293515358362
六机部,22,第六机械工业部,24,0.9166666666666666
六运会,175,第六届全国运动会,35,5
共享税,73,中央和地方共享税,14,5.214285714285714
关工委,2230,关心下一代工作委员会,758,2.941952506596306
军代表,3082,解放军代表,1161,2.6546080964685617
军停会,32,朝鲜军事停战委员会,60,0.5333333333333333
军管会,199,军事管制委员会,55,3.618181818181818
军转干,1845,军队转业干部,883,2.0894677236693093
军需所,35,军需装备研究所,107,0.32710280373831774
农函大,450,农业函授大学,65,6.923076923076923
农合工,31,农民合同制工人,51,0.6078431372549019
农工委,95,农村工作委员会,62,1.532258064516129
农广校,171,农业广播电视学校,104,1.6442307692307692
农技协,60,农业技术协会,11,5.454545454545454
农用电,70,农业用电,70,1
农研室,19,农村政策研究室,66,0.2878787878787879
农研所,19,农业科学研究所,56,0.3392857142857143
农职校,11,农村职业学校,54,0.2037037037037037
农调队,291,农村社会经济调查队,100,2.91
农高会,236,农业高新科技成果博览会,82,2.8780487804878048
冬交会,79,冬季交易会,47,1.680851063829787
冶金所,23,冶金研究所,93,0.24731182795698925
刑警局,145,刑事警察局,282,0.5141843971631206
制博会,242,装备制造业博览会,137,1.7664233576642336
前委会,24,前敌委员会,126,0.1904761904761905
副主委,1865,副主任委员,5009,0.37232980634857255
加榴炮,68,加农榴弹炮,15,4.533333333333333
动物所,222,动物研究所,634,0.3501577287066246
助审员,27,助理审判员,192,0.140625
劳保所,17,劳动保护科学研究所,13,1.3076923076923077
劳技课,48,劳动技术课,39,1.2307692307692308
北师大,2670,北京师范大学,5293,0.5044398261855281
北师院,16,北京师范学院,53,0.3018867924528302
区计委,136,区计划委员会,29,4.689655172413793
医委会,69,医学委员会,499,0.13827655310621242
医科院,164,医学科学院,1309,0.1252864782276547
医管会,13,医院管理学会,39,0.3333333333333333
十五中,425,第十五中学,44,9.659090909090908
华师大,310,华东师范大学,1697,0.1826753093694755
南共体,2506,南部非洲发展共同体,1474,1.700135685210312
南农大,261,南京农业大学,300,0.87
南华会,18,香港南华体育会,12,1.5
南工团,13,南下工作团,24,0.5416666666666666
厂商会,649,香港中华厂商联合会,516,1.257751937984496
叙通社,62,叙利亚通讯社,417,0.1486810551558753
古丝路,80,古代丝绸之路,191,0.418848167539267
史语所,93,历史语言研究所,88,1.056818181818182
合同工,950,合同制工人,196,4.846938775510204
哈军工,128,哈尔滨军事工程学院,110,1.1636363636363636
哈医大,430,哈尔滨医科大学,488,0.8811475409836066
商交所,1442,商品交易所,8694,0.16586151368760063
商标权,1220,商标专用权,1058,1.1531190926275992
四城会,138,第四届城市运动会,68,2.0294117647058822
四机部,16,第四机械工业部,32,0.5
国开行,2406,国家开发银行,5071,0.4744626306448432
国新社,21,国际新闻社,68,0.3088235294117647
国税局,3711,国家税务局,1289,2.878975950349108
国统区,200,国民党统治区,147,1.3605442176870748
地导弹,303,地对地导弹,478,0.6338912133891214
地球所,138,地球物理研究所,455,0.3032967032967033
地矿局,303,地质矿产局,68,4.455882352941177
地科院,22,地质科学研究院,12,1.8333333333333333
城工部,35,城市工作部,18,1.9444444444444444
城管办,101,城市管理办公室,14,7.214285714285714
城调队,199,城市调查队,32,6.21875
基民党,431,基督教民主党,648,0.6651234567901234
基社盟,319,基督教社会联盟,114,2.798245614035088
墨通社,51,墨西哥通讯社,41,1.2439024390243902
声学所,47,声学研究所,44,1.068181818181818
夏奥会,122,夏季奥林匹克运动会,133,0.9172932330827068
外文局,442,外文出版发行事业局,68,6.5
外汇局,2296,外汇管理局,4443,0.5167679495836147
外经贸,13403,对外经济贸易,3205,4.181903276131045
外联处,25,对外联络处,27,0.925925925925926
外联部,168,对外联络部,1354,0.1240768094534712
外贸部,1521,对外贸易部,195,7.8
大三生,26,大学三年级学生,83,0.3132530120481928
大体协,67,大学生体育协会,280,0.2392857142857143
天影厂,23,天津电影制片厂,77,0.2987012987012987
天民党,228,天主教民主党,39,5.846153846153846
妇代会,249,妇女代表大会,138,1.8043478260869563
妇女会,543,妇女协会,262,2.072519083969466
妇委会,132,妇女委员会,207,0.6376811594202898
妇工委,29,妇女工作委员会,41,0.7073170731707317
妇救会,57,妇女救国会,19,3
学代会,20,学生代表大会,40,0.5
学工部,178,学生工作部,112,1.5892857142857142
学平险,168,学生平安保险,46,3.652173913043478
安保员,29,安全保卫人员,139,0.20863309352517984
安保部,908,安全保卫部,163,5.570552147239264
安医大,63,安徽医科大学,255,0.24705882352941175
安委办,321,安全生产委员会办公室,271,1.18450184501845
安莎社,489,安莎通讯社,145,3.372413793103448
实控线,142,实际控制线,914,0.15536105032822758
宣教部,161,宣传教育部,37,4.351351351351352
家教会,61,家庭教育研究会,81,0.7530864197530864
家计会,86,香港家庭计划指导会,24,3.5833333333333335
少儿社,50,少年儿童出版社,350,0.14285714285714285
尤杯赛,388,尤伯杯赛,371,1.045822102425876
居委会,9350,居民委员会,1684,5.552256532066508
展交会,129,展览交易会,101,1.2772277227722773
展洽会,213,展览洽谈会,47,4.531914893617022
工业所,268,工业经济研究所,442,0.6063348416289592
工博会,480,工业博览会,542,0.8856088560885609
工展会,342,工业展览会,276,1.2391304347826086
工研院,262,工业研究院,121,2.165289256198347
市交委,632,市交通委员会,403,1.5682382133995036
市商委,561,市商业委员会,63,8.904761904761905
市容委,505,市容管理委员会,100,5.05
市运会,104,市运动会,69,1.5072463768115942
年运量,295,年运输量,91,3.241758241758242
广电部,837,广播电影电视部,801,1.0449438202247192
广管局,212,香港广播事务管理局,24,8.833333333333334
库管员,46,仓库保管员,123,0.3739837398373983
应化所,84,应用化学研究所,90,0.9333333333333332
建机厂,12,建筑机械厂,62,0.1935483870967742
开发署,1082,联合国开发计划署,3776,0.2865466101694915
心内科,485,心血管内科,216,2.2453703703703702
心外科,328,心血管外科,181,1.8121546961325967
总工会,6106,中华全国总工会,3480,1.7545977011494254
戏文系,24,戏剧文学系,13,1.8461538461538465
技物所,29,技术物理研究所,97,0.29896907216494845
投洽会,2675,投资洽谈会,614,4.356677524429967
政研室,309,政策研究室,2437,0.12679524004924086
教科所,236,教育科学研究所,374,0.6310160427807486
教科院,300,教育科学研究院,192,1.5625
教统会,18,香港教育统筹委员会,17,1.0588235294117647
教联会,110,香港教育工作者联会,208,0.5288461538461539
数学所,141,数学研究所,290,0.4862068965517241
文卫体,209,文化卫生体育,25,8.36
文工会,19,文化工作委员会,37,0.5135135135135135
文管办,56,文化市场管理办公室,37,1.5135135135135136
文艺界,2494,文学艺术界,630,3.958730158730159
无人机,4331,无人驾驶飞机,1127,3.842945874001775
无核国,780,无核武器国家,430,1.813953488372093
日用品,4344,日常生活用品,562,7.729537366548043
日经联,14,日本经营者团体联盟,13,1.0769230769230769
时事社,638,时事通讯社,151,4.225165562913907
昆虫所,24,昆虫研究所,47,0.5106382978723404
智能所,26,智能研究所,16,1.625
曲作家,74,词曲作家,227,0.32599118942731276
有机所,32,有机化学研究所,127,0.25196850393700787
朝中社,2420,朝鲜中央通讯社,3101,0.7803934214769429
未保委,18,未成年人保护委员会,84,0.21428571428571427
机械委,22,机械工业委员会,18,1.2222222222222223
机电署,114,机电工程署,225,0.5066666666666667
机电部,614,机械电子工业部,93,6.602150537634409
林机厂,18,林业机械厂,42,0.42857142857142855
林研所,13,林业研究所,50,0.26
林科所,102,林业科学研究所,33,3.090909090909091
林科院,199,林业科学院,140,1.4214285714285717
林管局,273,林业管理局,102,2.676470588235294
校委会,58,校务委员会,180,0.32222222222222224
校董会,360,学校董事会,72,5
校运会,68,学校运动会,72,0.9444444444444444
核研所,11,核能研究所,49,0.22448979591836735
梅剧团,23,梅兰芳剧团,16,1.4375
植物所,238,植物研究所,558,0.4265232974910394
欧空局,205,欧洲空间局,191,1.0732984293193717
欧航局,1227,欧洲航天局,2485,0.4937625754527163
残奥运,513,残疾人奥林匹克运动,154,3.331168831168831
残工委,67,残疾人工作委员会,107,0.6261682242990654
民宗委,172,民族宗教委员会,72,2.388888888888889
民族宫,150,北京民族文化宫,499,0.30060120240480964
民管会,200,民主管理委员会,121,1.6528925619834711
民自党,283,民主自由党,252,1.123015873015873
民运会,731,少数民族运动会,545,1.341284403669725
水电大,111,水利电力大学,64,1.734375
水科院,82,水利水电科学研究院,114,0.7192982456140351
污控司,20,污染控制司,58,0.3448275862068966
汤杯赛,188,汤姆斯杯赛,274,0.6861313868613139
汽修厂,316,汽车修理厂,319,0.9905956112852664
法学所,375,法学研究所,432,0.8680555555555556
法工委,1269,法制工作委员会,1364,0.9303519061583576
法改会,40,香港法律改革委员会,25,1.6
海委会,33,政府间海洋学委员会,89,0.3707865168539326
海洋所,91,海洋研究所,701,0.12981455064194009
海监局,28,海上安全监督局,23,1.2173913043478262
消保会,58,消费者保护协会,41,1.4146341463414631
消保法,29,消费者保护法,90,0.32222222222222224
深交所,5044,深圳证券交易所,2655,1.8998116760828625
港澳办,2309,港澳事务办公室,985,2.344162436548223
澳督府,47,澳门总督府,12,3.9166666666666665
激光所,12,激光技术研究所,13,0.9230769230769232
火电站,232,火力发电站,176,1.318181818181818
煤化所,23,煤炭化学研究所,28,0.8214285714285714
煤机厂,21,煤矿机械厂,39,0.5384615384615384
煤炭部,566,煤炭工业部,201,2.81592039800995
煤管局,130,煤炭管理局,104,1.25
牡丹卡,292,牡丹信用卡,132,2.212121212121212
物交会,69,物资交易会,50,1.38
物理所,640,物理研究所,1027,0.6231742940603701
特教班,132,特殊教育班,52,2.5384615384615383
环保部,10531,环境保护部,4434,2.3750563824988724
环委会,215,环境保护委员会,253,0.849802371541502
环科所,35,环境科学研究所,114,0.30701754385964913
瓦检员,63,瓦斯检测员,14,4.5
生物所,194,生物研究所,823,0.235722964763062
电子局,39,电子工业局,47,0.8297872340425532
白兰花,45,白玉兰花,42,1.0714285714285714
直机关,1656,直属机关,994,1.6659959758551308
省防指,959,省防汛指挥部,389,2.4652956298200515
短训班,169,短期培训班,167,1.0119760479041915
石化厅,43,石油化学工业厅,13,3.3076923076923075
矿机厂,17,矿山机器厂,70,0.24285714285714283
矿管局,99,矿产资源管理局,66,1.5
社保费,561,社会保险费,2338,0.2399486740804106
社劳青,17,社会主义劳动青年同盟,13,1.3076923076923077
社科司,48,社会科学司,34,1.411764705882353
社科系,54,社会科学系,132,0.4090909090909091
科委会,21,科学研究委员会,92,0.22826086956521735
科技社,126,科学技术出版社,155,0.8129032258064516
科考队,3516,科学考察队,881,3.9909194097616343
空压机,166,空气压缩机,121,1.371900826446281
红中社,28,红色中华通讯社,28,1
约通社,19,约旦通讯社,108,0.17592592592592593
纪委会,304,纪律委员会,1868,0.16274089935760172
纪检委,1027,纪律检查委员会,2297,0.44710491946016545
纺织部,319,纺织工业部,215,1.4837209302325582
组宣部,17,组织宣传部,22,0.7727272727272727
组工会,36,组织工作会,231,0.15584415584415584
经协办,41,经济协作办公室,29,1.4137931034482758
经团联,329,日本经济团体联合会,337,0.9762611275964392
经济庭,91,经济审判庭,179,0.5083798882681564
经联会,24,经济联合会,192,0.125
经联社,59,经济联合社,61,0.9672131147540984
经适房,8114,经济适用房,13236,0.6130250831066788
群艺馆,253,群众艺术馆,356,0.7106741573033708
老体协,12,老年人体育协会,84,0.14285714285714285
老慢支,32,老年慢性支气管炎,11,2.909090909090909
老龄委,617,老龄工作委员会,412,1.4975728155339805
职高生,57,职业高中学生,32,1.78125
联交所,1845,香港联合交易所,564,3.271276595744681
联储局,1113,联邦储备局,584,1.9058219178082192
联委会,2455,联合委员会,1703,1.4415736934820904
联汇制,98,联系汇率制度,433,0.22632794457274827
自动线,42,自动生产线,85,0.4941176470588235
自控力,141,自我控制力,27,5.222222222222222
自贸区,8640,自由贸易区,13879,0.6225232365444197
