short_form,short_count,long_form,long_count,short_long_ratio
督导,9884,监督指导,498,19.847389558232933
矫治,1367,矫正治疗,37,36.945945945945944
短导,24,短程核导弹,9,2.6666666666666665
短贷,63,短期贷款,1431,0.0440251572327044
短跑,4464,短距离赛跑,10,446.4
石药,224,石家庄药业,1,224
矿警,8,矿山警察,1,8
研判,3319,研究判断,53,62.62264150943396
研商,936,研究协商,50,18.72
研析,71,研究分析,1324,0.05362537764350453
研练,445,钻研练习,1,445
研订,44,研究制订,1566,0.0280970625798212
研议,1010,研究商议,7,144.28571428571428
碍航,488,妨碍航行,2,244
示爱,577,表示情爱,1,577
社团,23121,社会组织和群众团体,10,2312.1
社情,3893,社会情况,346,11.251445086705202
社政,135,社会政治,3073,0.04393101204035145
社服,224,社会服务,7265,0.03083275980729525
社福,401,社会福利,11608,0.03454514128187457
社经,842,社会经济,16622,0.05065575742991216
禁会,207,禁止开会,2,103.5
禁核,246,禁止核武器扩散,7,35.142857142857146
禁见,988,禁止会见,3,329.3333333333333
禁赛,9436,禁止参赛,45,209.6888888888889
禁飞,3091,禁止飞行,36,85.86111111111111
福影,10,福建电影制片厂,25,0.4
私倒,28,私人倒买倒卖,1,28
私学,89,私立学校,1798,0.04949944382647386
私房,1419,私人住房,104,13.64423076923077
私货,891,走私货品,46,19.369565217391305
私铁,5,私营铁路公司,6,0.8333333333333334
科幻,3655,科学幻想,92,39.72826086956522
科技,486336,科学技术,33888,14.351274787535411
科教,15623,科学和教育,192,81.36979166666667
科普,20880,科学普及,608,34.3421052631579
科社,97,科学社会主义,1164,0.08333333333333333
科管,326,科学管理,3929,0.0829727666072792
租管,96,租金管制,8,12
积案,1758,积压的案件,10,175.8
程控,6386,程序控制,198,32.25252525252525
税利,1918,税收和利润,18,106.55555555555556
税基,1298,课税基础,6,216.33333333333337
税控,472,税收控制,4,118
税改,4579,税务制度改革,3,1526.3333333333333
税率,23567,税收的比率,3,7855.666666666667
税票,402,税收票证,9,44.666666666666664
税银,46,税务银行,5,9.2
究办,1057,追究惩办,1,1057
空乘,811,航空乘务,24,33.791666666666664
空基,920,空中基地,5,184
空大,1677,台湾空中大学,22,76.22727272727273
空姐,4767,空中小姐,175,27.24
空投,3468,空中投送,83,41.78313253012048
空管,4361,空中交通管理,349,12.495702005730658
空调,33599,空气调节,144,233.32638888888889
空驶,262,空车行驶,5,52.4
立委,38894,立法委员会委员,34,1143.9411764705883
竞体,100,竞技体育,5833,0.01714383679067375
竞叫,39,竞相叫价,3,13
竞投,1664,竞相投标,13,128
竞标,5532,竞争投标,14,395.1428571428572
竞销,219,竞争销售,5,43.8
童房,177,儿童睡房,1,177
童星,513,儿童电影明星,1,513
答询,679,答复质询,25,27.16
策励,15,鞭策鼓励,8,1.875
筛汰,1,筛选淘汰,12,0.08333333333333333
筹办,12769,筹备举办,43,296.95348837209303
筹委,9639,筹备委员会委员,78,123.57692307692308
筹展,60,筹备展出,5,12
筹拍,473,筹划拍摄,33,14.333333333333334
筹组,3057,筹备组织,119,25.689075630252105
签令,9,签署命令,2192,0.00410583941605839
签约,39524,签订契约,33,1197.6969696969695
简办,157,简单办理,4,39.25
简评,97,简要评论,5,19.4
管协,355,香港管理专业协会,35,10.142857142857142
箱管,44,国际集装箱管理,1,44
篮管,1548,篮球管理,93,16.64516129032258
米毒,6,米开朗基罗病毒,1,6
粮仓,2786,粮食仓库,100,27.86
粮企,164,粮食企业,2007,0.0817140009965122
粮农,2443,粮食农业,10,244.3
粮市,172,粮食市场,3157,0.05448210326259107
粮校,9,粮食学校,8,1.125
粮棉,2944,粮食和棉花,72,40.888888888888886
粮站,1098,粮油管理站,1,1098
粮贴,4,粮食补贴,243,0.01646090534979424
粮运,103,粮食运输公司,1,103
精仪,27,精密仪器,799,0.03379224030037547
索偿,924,索取赔偿金,5,184.8
索贿,2040,索取贿赂,146,13.972602739726028
索赔,9203,索取赔偿,107,86.00934579439253
累亏,10,累计亏损,895,0.0111731843575419
纠弹,20,纠举弹劾,3,6.666666666666667
红会,467,红十字会,25994,0.01796568438870508
红馆,282,香港红勘体育馆,3,94
纤检,63,纤维检测,1,63
纪特,191,纪念特种,2,95.5
纺品,116,纺织品,14078,0.00823980679073732
纺工,129,纺织工业,3052,0.04226736566186107
纺校,1,纺织工业学校,17,0.0588235294117647
纺针,34,纺织针织,4,8.5
纺院,42,纺织工业学院,1,42
线损,318,线路损耗,26,12.23076923076923
组办,8670,组织承办,88,98.52272727272728
组委,71390,组织委员会委员,14,5099.285714285715
组屋,6013,组合房屋,5,1202.6
组队,3725,组成代表队,20,186.25
绍鸭,2,绍兴麻鸭,2,1
经商,12964,经营商业,82,158.09756097560975
经审,10282,经济审查,14,734.4285714285714
经检,5527,经济检察,36,153.52777777777777
经监,415,经济监察,6,69.16666666666667
经警,1575,经济警察,96,16.40625
经贸,153460,经济贸易,7939,19.32989041440987
绒癌,18,绒毛膜癌,10,1.8
结案,6001,结束案件,9,666.7777777777778
结脑,5,结核性脑膜炎,23,0.21739130434782608
统保,1673,统一保险,48,34.854166666666664
统发,4775,统一发布,385,12.402597402597404
统筹,56391,统一筹划,91,619.6813186813187
统编,320,统一编写,29,11.03448275862069
续展,2866,继续展览,8,358.25
续聘,1217,继续聘用,86,14.151162790697674
维权,20869,维护合法权益,241,86.59336099585062
维生,11158,维持生活,808,13.80940594059406
综艺,3440,综合艺术,280,12.285714285714286
综贸,4,综合贸易,158,0.02531645569620253
综采,603,综合机械化采煤,36,16.75
综防,15,综合防治,1421,0.01055594651653765
缔婚,1,缔结婚约,10,0.1
编创,464,编辑创作,3,154.66666666666666
编制,44015,编写制定,5,8803
编印,1912,编写印制,14,136.57142857142858
编发,921,编辑发表,10,92.1
编委,1759,编辑委员会委员,6,293.1666666666667
编导,3102,编剧和导演,87,35.6551724137931
编撰,2976,编辑撰写,11,270.54545454545456
编校,328,编辑校对,15,21.866666666666667
缩并,178,压缩合并,10,17.8
缺失,12756,缺点和失误,26,490.61538461538464
缺工,1151,缺乏工人,2,575.5
网总,1445,香港网球总会,19,76.05263157894737
网羽,9,网球羽毛球,2,4.5
网联,2809,网球联合会,76,36.96052631578947
罚则,836,处罚原则,57,14.666666666666666
罚没,2499,罚款和没收,36,69.41666666666667
罪案,18458,犯罪案情,6,3076.3333333333335
美专,667,美术专科学校,66,10.106060606060606
美国,2015383,美利坚合众国,486,4146.878600823045
群体,71016,群众体育,4011,17.705310396409875
群团,481,群众性团体,20,24.05
群疑,15,群众的疑惑,4,3.75
羽球,1107,羽毛球,23908,0.0463024928894094
羽赛,25,羽毛球赛,1697,0.01473187978786093
翠戒,4,翡翠戒指,7,0.5714285714285714
老区,12008,老解放区,41,292.8780487804878
老死,370,衰老死亡,22,16.818181818181817
老记,748,老年记者,1,748
考绩,401,考察政绩,1,401
考评,11915,考核评议,131,90.95419847328245
耗时,5164,耗费时间,185,27.91351351351351
耗油,1399,消耗汽油,15,93.26666666666668
耗能,9018,消耗能量,65,138.73846153846154
耗资,11721,耗费资金,48,244.1875
聋童,42,耳聋儿童,9,4.666666666666667
职专,362,职业中等专科学校,8,45.25
职技,201,职业技术,6642,0.03026196928635953
职数,1818,职位数量,57,31.894736842105264
职防,92,职业病防治,1667,0.05518896220755848
联中,607,联合中学,12,50.583333333333336
联产,1632,联系产量,4,408
联供,274,联合供应,9,30.444444444444443
联动,15982,联合浮动,6,2663.6666666666665
联地,685,联合地产,13,52.69230769230769
联展,1481,联合展览会,3,493.6666666666667
联总,1250,联合国善后救济总署,6,208.33333333333337
联考,2607,联合考试,126,20.69047619047619
联营,4654,联合经营,361,12.89196675900277
联销,407,联合展销,13,31.307692307692307
联集,1850,联合集团,185,10
聘期,738,聘用期限,12,61.5
肃反,180,肃清反革命,5,36
肃奸,4,肃清汉奸,2,2
肃贪,997,肃清贪污,20,49.85
肉牛,1937,肉用牛,44,44.02272727272727
股市,210190,股票市场,9243,22.74045223412312
股本,10319,股份资本,12,859.9166666666666
育林,2399,培育森林,57,42.08771929824562
胎心,162,胎儿心率,8,20.25
胶化,37,胶体化学,4,9.25
脑瘫,1772,大脑瘫痪,3,590.6666666666666
脱产,1489,脱离生产,51,29.19607843137255
脱困,6737,脱离困境,187,36.026737967914436
脱岗,268,脱离岗位,15,17.866666666666667
脱权,12,脱离权力,4,3
脱盲,553,摆脱文盲,4,138.25
腊八,595,农历腊月初八,17,35
自供,234,自我供给,11,21.272727272727273
自建,5869,自行建造,154,38.11038961038961
自排,221,自动排档,19,11.63157894736842
自查,7951,自己检查,42,189.3095238095238
自爆,1074,自行爆炸,12,89.5
自筹,2719,自行筹集,31,87.70967741935483
自组,1710,自己组建,87,19.655172413793103
自营,5341,自己经营,488,10.94467213114754
自评,841,自己评价,50,16.82
自选,4895,自行选购,15,326.3333333333333
舍饲,538,圈舍饲养,3,179.33333333333334
舞团,7314,舞蹈艺术团,38,192.47368421052633
舞院,17,舞蹈学院,580,0.0293103448275862
航专,107,航海专科学校,5,21.4
航展,4119,航空展览,211,19.52132701421801
航拍,925,航空拍摄,43,21.511627906976745
航权,746,航空运输权,11,67.81818181818181
航标,1689,助航标志,29,58.241379310344826
航检,95,航空检查,3,31.666666666666668
航测,499,航空测量,49,10.183673469387756
航电,769,航空电磁法,1,769
航线,44796,航空线,79,567.0379746835443
航路,2594,航行路线,63,41.17460317460318
航运,20702,航海运输,17,1217.764705882353
航速,2028,航行速度,109,18.605504587155963
船检,544,船舶和海上设施检验,6,90.66666666666669
船模,473,舰船模型,33,14.333333333333334
船院,8,船舶学院,7,1.1428571428571428
色温,126,颜色温度,2,63
艺专,581,艺术专科学校,57,10.192982456140353
艺委,192,艺术委员会委员,18,10.666666666666666
艺小,320,艺术小学,12,26.666666666666668
艺师,1701,艺术师范学校,18,94.5
艺档,4,艺术档案,27,0.14814814814814814
艺盟,6,香港艺术家联盟,2,3
节假,15145,节日假日,7,2163.5714285714284
节庆,6790,节日庆典,239,28.410041841004183
节材,518,节约材料,42,12.333333333333334
节油,3735,节约用油,82,45.54878048780488
节煤,405,节约用煤,22,18.40909090909091
节粮,485,节约用粮,39,12.435897435897436
节育,1086,节制生育,27,40.22222222222222
节能,93174,节约能源,4161,22.392213410237925
节食,1475,节制饮食,54,27.314814814814813
芭团,3,芭蕾舞团,1980,0.00151515151515151
芭赛,8,芭蕾舞比赛,165,0.04848484848484848
花冰,65,花样滑冰,6798,0.009561635775228
苏区,2786,苏维埃区域,9,309.55555555555554
苏联,50629,苏维埃社会主义共和国联盟,96,527.3854166666666
苦况,63,痛苦状况,8,7.875
英相,128,英国首相,13849,0.0092425445880569
英荷,622,英国荷兰,9,69.11111111111111
英超,17388,英国超级联赛,67,259.5223880597015
英银,15,英格兰银行,2384,0.00629194630872483
荣复,78,荣誉复员,1,78
荣退,247,荣誉退伍,3,82.33333333333333
药具,748,医药器具,4,187
药商,1598,药品商,98,16.306122448979593
获颁,2769,获得颁奖,6,461.5
菌检,141,细菌检查,3,47
菌肥,79,细菌肥料,3,26.333333333333332
菜点,180,菜肴和点心,9,20
营建,3179,营房建筑,28,113.53571428571428
营运,20774,营业运行,2,10387
营销,40999,经营销售,178,230.3314606741573
落办,5,落实政策办公室,3,1.6666666666666667
蒙师,13,启蒙老师,215,0.06046511627906977
蒙族,169,蒙古族,7889,0.02142223348966915
蒙汉,322,蒙古族和汉族,17,18.941176470588236
薪津,47,薪金津贴,7,6.714285714285714
藏医,4687,藏族医学,8,585.875
融政,3631,金融政治,4,907.75
融资,105598,融通资金,280,377.1357142857143
行务,230,银行业务,3781,0.0608304681301243
行包,3292,行李包裹,59,55.79661016949152
行员,27060,银行职员,951,28.454258675078865
行址,28,银行地址,8,3.5
行局,2618,香港行政局,18,145.44444444444446
行纪,2997,行业纪律,11,272.45454545454544
行署,3302,行政公署,224,14.741071428571429
行蓄,924,行洪蓄洪,9,102.66666666666669
行装,1833,行李装运,7,261.85714285714283
行警,2121,银行警卫,15,141.4
行评,10227,行业评比,42,243.5
行颁,1074,行业颁布,5,214.8
行风,7198,行业作风,362,19.883977900552487
衣裤,1324,衣服裤子,42,31.52380952380953
被服,585,棉被和衣服,5,117
裁军,12222,裁减军备,120,101.85
裸镜,12,裸体镜头,5,2.4
西文,3773,西方文字,16,235.8125
西片,226,西方影片,12,18.833333333333332
西隧,87,香港西区海底隧道,7,12.428571428571429
西飞,1459,西安飞机工业公司,96,15.197916666666666
要电,1799,重要电报,2,899.5
观通,278,观察通讯,1,278
规条,538,规定条款,23,23.39130434782609
规章,22698,规则和章程,8,2837.25
规限,343,规定与限制,1,343
解严,464,解除戒严状态,2,232
解危,1414,解决危房问题,4,353.5
解困,4373,解决居民住房困难,17,257.2352941176471
解总,152,解放区救济总会,5,30.4
解恐,151,解除恐惧,1,151
解痉,39,解除痉挛,4,9.75
解禁,16966,解除禁令,298,56.93288590604027
触令,8,触犯法令,10,0.8
警力,14884,警务力量,17,875.5294117647059
警厅,15,警察厅,1827,0.0082101806239737209
警员,14154,警务人员,1049,13.492850333651097
警备,6048,警务装备,17,355.7647058823529
警消,307,警察与消防人员,4,76.75
警特,67,警察特务,2,33.5
警讯,1642,警察讯问,13,126.3076923076923
计发,8650,计算与发放,3,2883.3333333333335
计征,1849,计划征收,29,63.758620689655174
计息,1987,计算利息,184,10.798913043478262
计销,2215,计划销售,115,19.26086956521739
议购,631,议价收购,21,30.047619047619047
设伏,516,设下伏兵,2,258
设限,2485,设置界限,1,2485
访客,2884,来访的客人,57,50.59649122807018
证供,1537,证据与供词,5,307.4
评介,443,评论和介绍,2,221.5
评委,14770,评选委员会委员,16,923.125
诉求,17951,诉讼要求,134,133.96268656716418
试产,726,试行生产,1,726
试婴,1,试管婴儿,1456,6.8681318681318e-4
试训,2190,尝试训练,4,547.5
试销,256,试行销售,10,25.6
诗编,15,诗歌编辑,9,1.6666666666666667
诚正,72,诚实正派,2,36
话线,37,电话线,1762,0.0209988649262202
语料,312,语言材料,22,14.181818181818182
请调,897,申请调离,22,40.77272727272727
调人,3881,调解的人,8,485.125
调价,12408,调整价格,804,15.432835820895525
调减,2008,调整和减少,17,118.11764705882354
调处,4574,调解和处理,15,304.93333333333334
调控,113340,调节和控制,63,1799.047619047619
调焦,76,调整焦距,8,9.5
调运,6814,调拨运输,5,1362.8
谈艺,121,谈论艺术,10,12.1
豪宅,16863,豪华住宅,263,64.11787072243347
豪轮,3,豪华游轮,413,0.0072639225181598
财会,2114,财务和会计,31,68.19354838709677
财保,105,财政保险,2,52.5
财厅,39,财政厅,4531,0.00860737144118296
财税,11048,财政与税收,47,235.06382978723408
财经,28926,财政和经济,315,91.82857142857142
财贸,1352,财政贸易,23,58.78260869565217
财赤,597,财政赤字,14839,0.04023182155131747
货源,8431,货物来源,48,175.64583333333334
货运,27932,货物运输,2242,12.458519179304192
货邮,927,货物邮件,8,115.875
质检,19650,质量检验,1180,16.652542372881356
质管,659,质量管理,7225,0.09121107266435986
质评,1573,质量评定,101,15.574257425742577
贩毒,22347,贩卖毒品,1674,13.349462365591398
贩私,600,贩卖走私物品,2,300
贪渎,1963,贪污与渎职,1,1963
贫协,357,贫农协会,2,178.5
购囤,38,收购囤积,7,5.428571428571429
购藏,102,收购收藏,4,25.5
购销,8985,收购和销售,83,108.25301204819276
贮运,192,贮藏和运输,1,192
贴水,300,远期贴水,4,75
贵航,174,贵州航空公司,10,17.4
贷放,238,贷款放款,11,21.636363636363637
贸盈,3,贸易盈余,1354,0.00221565731166912
贸经,23,贸易和经济,745,0.03087248322147651
贸赤,9,贸易赤字,2651,0.00339494530365899
贿选,4642,贿赂选举,17,273.05882352941177
资产,226463,资金财产,8,28307.875
资遣,257,资助遣返,2,128.5
赌资,1276,赌博的资金,5,255.2
赏樱,263,观赏樱花,25,10.52
赏购,8,欣赏和购买,5,1.6
赛制,6041,比赛制度,30,201.36666666666667
赛务,19,比赛事务,9,2.111111111111111
赛果,333,比赛结果,7261,0.04586145159068999
赛程,12122,比赛日程,473,25.627906976744185
赛风,1430,比赛作风,121,11.818181818181818
赞好,84,称赞叫好,3,28
赞羡,8,称赞和羡慕,1,8
赶杀,2,赶尽杀绝,214,0.00934579439252336
赶超,3802,赶上并超过,45,84.4888888888889
超值,7960,物超价值,1,7960
超员,1427,超过定员,2,713.5
超市,42172,超级市场,1904,22.149159663865547
超常,5016,超过常规,30,167.2
超标,15961,超过标准,443,36.0293453724605
超生,2244,超计划生育,93,24.129032258064516
超编,1610,超过编制,12,134.16666666666666
超限,2195,超过限度,14,156.78571428571428
超额,10508,超过定额,38,276.5263157894737
超龄,1369,超过规定年龄,3,456.3333333333333
越中,4493,越南中国,82,54.792682926829265
越权,2242,超越权限,213,10.525821596244132
趋贬,8,趋于贬值,4,2
足总,5980,香港足球总会,312,19.166666666666668
足联,6537,足球联合会,640,10.2140625
跌幅,63748,下跌幅度,1654,38.54171704957678
路服,997,铁路制服,38,26.23684210526316
路考,348,道路考试,30,11.6
车损,440,汽车损坏,23,19.130434782608695
车程,2734,行车路程,8,341.75
车联,2077,赛车联合会,44,47.20454545454545
车速,4853,行车速度,470,10.325531914893617
车配,1616,车辆配件,53,30.49056603773585
车险,5965,汽车保险,424,14.068396226415096
转体,1022,转换体制,27,37.851851851851855
转包,2420,转让承包,22,110
转岗,1640,转换工作岗位,12,136.66666666666666
转干,198,转为干部身份,1,198
转机,8135,转搭飞机,6,1355.8333333333333
转知,77,转发通知,6,12.833333333333334
轮候,1904,轮流等候,1,1904
轮值,13944,轮流值班,487,28.632443531827516
轮渡,2014,轮船摆渡,7,287.7142857142857
轮训,3112,轮流培训,20,155.6
轮运,450,轮船运输,13,34.61538461538461
轻轨,3514,轻型轨道,8,439.25
载机,2386,运载飞机,6,397.6666666666667
输劳,26,输出劳务,276,0.09420289855072464
输移,21,输送转移,2,10.5
辟建,352,开辟建设,30,11.733333333333333
边关,37381,边境海关,59,633.5762711864406
边民,2395,边境居民,84,28.511904761904763
达标,19713,达到规定的标准,22,896.0454545454545
达线,115,达到规定的分数线,1,115
迁建,1782,迁址建设,5,356.4
过实,8962,超过实际,197,45.49238578680203
运价,2549,运输价格,240,10.620833333333334
运控,112,运输控制,10,11.2
运署,4,香港运输署,176,0.02272727272727272
运递,51,运输和投递,3,17
近交,577,近亲交配,37,15.594594594594597
进价,3251,最高购进价,1,3251
违泊,6,违例泊车,25,0.24
违禁,7069,违犯禁令,11,642.6363636363636
违章,11670,违反规章,97,120.30927835051548
违纪,28038,违反纪律,459,61.08496732026144
连运,171,连续运输,7,24.428571428571427
迫迁,348,强迫搬迁,16,21.75
追缉,1302,追查缉拿,2,651
退养,224,退休和养老,3,74.66666666666667
送审,1527,送交审查,9,169.66666666666666
送检,1403,送交检验,16,87.6875
适称,7,合适的称呼,3,2.3333333333333335
适销,2053,适合销售,5,410.6
逃票,221,逃避买票,1,221
逃税,4610,逃避税收,91,50.65934065934066
选育,2823,选择和培育,6,470.5
透析,2399,透视和分析,4,599.75
通关,16833,通过海关,186,90.5
速中,886,速成中学,34,26.058823529411764
速冻,1209,快速冷冻,30,40.3
速生,1823,快速生成,85,21.44705882352941
速递,2967,快速投递,8,370.875
遣俘,7,遣返战俘,28,0.25
避税,2659,逃避缴税,7,379.8571428571428
邀聘,7,邀请聘请,1,7
邓选,141,邓小平文选,1601,0.08806995627732667
邮发,207,邮递发行,1,207
邮司,1,邮票公司,186,0.0053763440860215
邮展,1609,邮票展览,135,11.91851851851852
邮检,17,邮件检查,9,1.8888888888888888
邮电,13263,邮政和电信,43,308.4418604651163
邮署,1,香港邮政署,283,0.00353356890459363
邮识,4,邮票常识,1,4
邮路,752,邮递路线,2,376
鄱湖,52,鄱阳湖,5813,0.00894546705659728
配额,11618,分配的定额,2,5809
采写,3960,采访编写,7,565.7142857142857
采样,2095,采集样品,93,22.526881720430108
采编,3374,采访编辑,11,306.72727272727275
采行,1468,采用实行,2,734
重大,335687,重庆大学,1487,225.74781439139207
重整,6415,重新整建,7,916.4285714285714
重机,3366,重型机器,239,14.083682008368202
重犯,1851,重新违法犯罪,116,15.95689655172414
重钢,508,重庆钢铁公司,26,19.53846153846154
野政,761,野战军政治部,17,44.76470588235294
量体,4132,测量身体,5,826.4
金大,14537,金陵大学,76,191.27631578947367
金银,8737,金牌银牌,78,112.01282051282053
针感,30,针刺感应,1,30
针联,10,针灸学会联合会,65,0.15384615384615383
钓手,24,钓鱼选手,4,6
钢混,82,钢筋混凝土,1436,0.05710306406685236
钻采,173,钻探开采,7,24.714285714285715
铁委,6,铁路委员会,7,0.8571428571428571
铁律,755,铁的规律,19,39.73684210526316
铁桥,615,铁路和桥梁,26,23.653846153846153
铁纪,47,铁路纪律,2,23.5
铁联,858,国际铁路联盟,76,11.289473684210526
铁运,255,铁路运输,7528,0.03387353878852284
银监,23826,银行监理,47,506.93617021276594
银联,9461,银行职员联合会,1,9461
销假,694,销毁假货,4,173.5
销场,158,销售市场,2144,0.07369402985074627
错时,1035,错开上下班时间,13,79.61538461538461
锦化,260,锦州化工,5,52
镇保,318,小城镇社会保障制度,1,318
镇暴,1142,镇压暴徒,1,1142
镜检,631,内窥镜检查,42,15.023809523809524
长三,18287,长征三号,1518,12.0467720685112
长休,172,长期休息,6,28.666666666666668
长债,227,长期国库债券,3,75.66666666666667
长办,4187,长江流域规划办公室,21,199.3809523809524
长漂,17,长江漂流探险,6,2.8333333333333335
长防,199,长江防护,9,22.11111111111111
长项,987,擅长的项目,65,15.184615384615384
阅处,64,阅读处理,3,21.333333333333332
阪神,688,大阪神户,4,172
防办,1131,防汛总指挥办公室,1,1131
防化,3040,防御化学武器,2,1520
防叛,15,防止叛乱,10,1.5
防尘,629,防止灰尘,19,33.10526315789474
防杜,73,防止与杜绝,1,73
防核,532,防御核武器,5,106.4
防爆,1999,防止爆炸,70,28.557142857142857
防疫,23214,防止瘟疫,15,1547.6
阿以,4276,阿拉伯和以色列,106,40.33962264150944
陆基,1561,陆地基地,5,312.2
陆大,1250,陆军大学,68,18.38235294117647
陆院,68,陆军学院,713,0.09537166900420756
陈售,19,陈列出售,7,2.7142857142857144
陈粟,17,陈毅粟裕,1,17
降本,351,降低成本,5833,0.06017486713526487
降耗,4740,降低消耗,458,10.34934497816594
限价,12434,限定价格,36,345.3888888888889
限水,1221,限制用水,46,26.543478260869566
限电,2855,限制用电,58,49.22413793103448
限行,7627,限制行驶,20,381.35
限速,1654,限制速度,13,127.23076923076924
陕甘,2294,陕西甘肃,6,382.3333333333333
院办,10452,院长办公室,93,112.38709677419357
院校,45426,学院和学校,12,3785.5
院纪,489,学院纪律,1,489
院规,2412,学院规章,2,1206
随访,1506,随同访问,89,16.921348314606742
隧巴,2,隧道巴士,3,0.6666666666666666
集企,161,集体企业,4579,0.03516051539637475
集训,21534,集中训练,758,28.408970976253297
集贸,5317,集市贸易,343,15.50145772594752
雕绘,27,雕刻绘画,10,2.7
震兆,4,地震的征兆,3,1.3333333333333333
青壮,4071,青年壮年,4,1017.75
青干,98,青年干部,1301,0.07532667179093006
青影,6,青年电影制片厂,25,0.24
青话,9,青年话剧团,16,0.5625
面值,7627,票面价值,193,39.51813471502591
面别,49,当面告别,1,49
面商,673,当面商谈,1,673
面瘫,343,面部肌肉瘫痪,2,171.5
鞍钢,6930,鞍山钢铁公司,435,15.93103448275862
鞭花,1,鞭炮礼花,6,0.16666666666666666
音专,137,音乐专科学校,13,10.538461538461538
音带,3304,录音磁带,114,28.982456140350877
音校,10,音乐学校,236,0.0423728813559322
音院,17,音乐学院,2620,0.00648854961832061
项次,422,项目和次数,6,70.33333333333333
预后,463,预测后果,1,463
预审,2018,预先审议,1,2018
预研,558,预备性研究,7,79.71428571428571
预警,39672,预先警告,43,922.6046511627908
风蚀,535,风力侵蚀,27,19.814814814814813
飞播,1215,飞机播种,86,14.127906976744184
食化,187,食品化验,8,23.375
食宿,3914,伙食住宿,2,1957
食疗,1276,饮食疗法,62,20.580645161290324
馆藏,4901,馆内藏品,22,222.77272727272728
首展,368,首次展览,30,12.266666666666667
首汽,201,首都汽车公司,12,16.75
首航,4350,首次航行,21,207.1428571428571
首试,69,首先考试,1,69
首选,14454,首要选择,148,97.66216216216216
首钢,8389,首都钢铁公司,157,53.43312101910828
首销,123,首次销往,12,10.25
马会,5943,皇家赛马会,6,990.5
马联,416,赛马联合会,7,59.42857142857143
驾校,1618,汽车驾驶员培训学校,3,539.3333333333334
验资,1157,检验资金,2,578.5
骑游,225,骑自行车旅游,17,13.235294117647058
髓检,2,骨髓检查,12,0.16666666666666666
高中,59145,高级中学,1503,39.35129740518962
高企,11054,高技术企业,578,19.124567474048444
高参,1403,高级参谋,83,16.903614457831324
高小,1535,高级小学,16,95.9375
高校,122829,高等院校,9238,13.296059753193331
高考,49097,高等学校统一招生考试,43,1141.7906976744189
高职,8593,高级职务,324,26.521604938271604
高贷,895,高额贷款,53,16.88679245283019
鲸委,4,捕鲸委员会,626,0.00638977635782747
麻防,10,麻风病防治,104,0.09615384615384616
黄漂,21,黄河漂流探险,5,4.2
黑工,1217,黑市劳工,5,243.4
鼓倡,6,鼓励提倡,19,0.3157894736842105
鼓勇,11,鼓足勇气,257,0.04280155642023346
一助一,278,一个帮助一个,3,92.66666666666669
一医大,2,第一军医大学,196,0.01020408163265306
一职高,8,第一职业高中,11,0.7272727272727273
万体馆,8,万人体育馆,68,0.1176470588235294
三十中,39,第三十中学,4,9.75
三峡办,422,三峡工程审查委员会办公室,8,52.75
三干会,5,三级干部会议,16,0.3125
三青团,17,三民主义青年团,3,5.666666666666667
上体馆,2,上海体育馆,315,0.00634920634920634
上广厂,4,上海广播器材厂,5,0.8
上科院,3,上海科学院,61,0.04918032786885246
上药厂,3,上海制药厂,1,3
上菱厂,1,上菱电冰箱总厂,11,0.09090909090909093
上视队,53,上海电视台队,1,53
上译厂,3,上海电影译制厂,12,0.25
上轻院,10,上海轻工业设计院,9,1.1111111111111112
专修班,97,专业进修班,7,13.857142857142858
世乒赛,10670,世界乒乓球锦标赛,1063,10.037629350893695
世博会,83256,世界博览会,2892,28.78838174273859
世基联,8,世界基督教联合会,15,0.5333333333333333
世象联,7,世界象棋联合会,92,0.07608695652173914
世足赛,972,世界杯足球赛,11871,0.08188021228203184
东语系,81,东方语言学系,1,81
中专生,368,中等专业学校学生,6,61.333333333333336
中侨委,9,中央人民政府华侨事务委员会,3,3
中小幼,47,中学小学幼儿园,1,47
中常委,3968,中央常务委员会,309,12.841423948220063
中监委,8,中央人民政府政务院人民监察委员会,1,8
中试所,2,中心试验所,1,2
中语会,9,中学语文教学研究会,5,1.8
中财部,1,中央政府财政部,4,0.25
中贸部,3,中央人民政府贸易部,2,1.5
中通社,3213,香港中国通讯社,26,123.57692307692308
临参会,3,临时参议会,15,0.2
临机局,1,临时机场管理局,21,0.04761904761904761
临立会,449,临时立法委员会,1,449
临管处,19,临时管理处,1,19
九冬会,602,第九届冬季运动会,36,16.72222222222222
九运会,5506,第九届全国运动会,370,14.88108108108108
乡教办,10,乡镇教育办公室,3,3.3333333333333335
互赖性,2,互相依赖性,3,0.6666666666666666
亚体联,6,亚洲体操联合会,20,0.3
亚大区,795,亚洲和大洋州地区,1,795
亚太区,6424,亚洲太平洋地区,240,26.766666666666666
亚太经,6256,亚洲太平洋经济,5,1251.2
亚帆联,3,亚洲帆船帆板联合会,1,3
亚广联,102,亚洲太平洋广播联盟,9,11.333333333333334
亚泳联,8,亚洲游泳联合会,7,1.1428571428571428
亚记联,2,亚洲记者联盟,1,2
亚足联,4091,亚洲足球联合会,252,16.234126984126984
亚青杯,12,亚洲青年杯,2,6
亚音节,9,亚洲音乐节,95,0.09473684210526316
交安委,3,交通安全委员会,192,0.015625
产运销,213,生产运输销售,5,42.6
人劳司,1,人事劳动司,20,0.05
